filename;sample_name;up_pos;length;width;height;weight;density;moe;mor;invalid;pre_peak_displ;post_peak_displ;pre_peak_cls;post_peak_cls;quality_cropped;quality;knot_healthy;knot_dead;knot_cluster;rot;blue_stain;grain;pitch pocket;pith;crack;bark;wane;borehole;reaction wood;yellowish;split 
2024_08_29-A4.9.1.bmp;A4.9;0;566;100.5;29.8;711;0.000419441;7.700483379;45.82312628;;0.619998932;7.939990997;0;1;2;3;;;;;;;;;1;;;;;;train
2024_08_29-A4.9.2.bmp;A4.9;1;;100.5;29.8;;;7.700483379;45.82312628;;0.619998932;7.939990997;0;1;;3;;;;;;;;;1;;1;;;;train
2024_08_29-I10.1.1.bmp;I10.1;1;;100.4;29.9;;;5.9155014;35.16566578;;2.399991035;2.731352806;0;1;;3;1;;;;;;;;;;;;;;test
2024_08_29-I10.1.2.bmp;I10.1;0;563;100.4;29.9;765.9;0.000453168;5.9155014;35.16566578;;2.399991035;2.731352806;0;1;;3;1;;;;;;;;;;;;;;test
2024_08_29-I10.10.1.bmp;I10.10;0;563;100.3;29.5;822.2;0.000493567;6.077583819;32.46390588;;1.040000916;8.199995995;0;1;1;3;1;;;;;;;;;1;;;;;train
2024_08_29-I10.10.2.bmp;I10.10;1;;100.3;29.5;;;6.077583819;32.46390588;;1.040000916;8.199995995;0;1;;3;1;;;;;;;;1;;;;;;train
2024_08_29-I10.11.1.bmp;I10.11;0;564;100.2;29.8;728.4;0.000432521;6.496903078;33.87356374;;0.599998474;0.040062904;0;0;;3;;;;;;1;;;;;;;;;test
2024_08_29-I10.11.2.bmp;I10.11;1;;100.2;29.8;;;6.496903078;33.87356374;;0.599998474;0.040062904;0;0;;3;;;;;;1;;;1;;;;;;test
2024_08_29-I10.12.1.bmp;I10.12;1;;100.3;29.6;;;7.306101724;37.49926726;;1.400220394;0.039995193;0;0;;3;;;;;;;;;1;;;;;;test
2024_08_29-I10.12.2.bmp;I10.12;0;562;100.3;29.6;822.4;0.000492895;7.306101724;37.49926726;;1.400220394;0.039995193;0;0;1;3;;;1;;;;;;;;;;;;test
2024_08_29-I10.13.1.bmp;I10.13;0;562;100.4;29.8;682.6;0.000405957;4.922808167;23.75211795;;1.59997797;0.040022373;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.13.2.bmp;I10.13;1;;100.4;29.8;;;4.922808167;23.75211795;;1.59997797;0.040022373;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.14.1.bmp;I10.14;0;561;100.7;29.9;735;0.000435135;9.821874701;72.63762717;;16.21997738;0.040031433;2;0;;2;1;;;;;;;;;;;;;;test
2024_08_29-I10.14.2.bmp;I10.14;1;;100.7;29.9;;;9.821874701;72.63762717;;16.21997738;0.040031433;2;0;;2;1;;;;;;;;;;;;;;test
2024_08_29-I10.15.1.bmp;I10.15;0;564;100.5;29.8;774.4;0.000458463;10.10840893;65.81576224;;3.880013466;0.020068169;0;0;;3;1;;;;;;;;;;;;;1;train
2024_08_29-I10.15.2.bmp;I10.15;1;;100.5;29.8;;;10.10840893;65.81576224;;3.880013466;0.020068169;0;0;;3;;;;1;;1;;;;;;;;;train
2024_08_29-I10.16.1.bmp;I10.16;0;562;100.4;29.9;705.8;0.000418351;7.281891436;44.09497466;;1.76181221;0.04000473;0;0;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I10.16.2.bmp;I10.16;1;;100.4;29.9;;;7.281891436;44.09497466;;1.76181221;0.04000473;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.17.1.bmp;I10.17;1;;100.5;29.8;;;10.36314553;75.44613936;;14.95998287;2.507106781;2;1;1;2;1;;;;;;;;;;;;;;test
2024_08_29-I10.17.2.bmp;I10.17;0;563;100.5;29.8;753.3;0.000446763;10.36314553;75.44613936;;14.95998287;2.507106781;2;1;;3;1;;;;;;;;1;;;;;1;test
2024_08_29-I10.18.1.bmp;I10.18;0;562;100.5;29.8;765.2;0.000454628;5.701475727;27.36496912;;2.340015888;3.899998188;0;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I10.18.2.bmp;I10.18;1;;100.5;29.8;;;5.701475727;27.36496912;;2.340015888;3.899998188;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.19.1.bmp;I10.19;0;568;100.3;29.9;738.2;0.000433365;6.760230288;33.44765929;;0;0.040020943;0;0;;3;;;;;;1;;;1;;;;;;test
2024_08_29-I10.19.2.bmp;I10.19;1;;100.3;29.9;;;6.760230288;33.44765929;;0;0.040020943;0;0;;3;1;;;;;;;;1;;;;;;test
2024_08_29-I10.2.1.bmp;I10.2;0;564;100.3;29.9;664.8;0.000393043;8.169643243;52.50714646;;4.779985905;3.187380791;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I10.2.2.bmp;I10.2;1;;100.3;29.9;;;8.169643243;52.50714646;;4.779985905;3.187380791;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.20.1.bmp;I10.20;0;561;100.6;29.9;691.1;0.000409552;6.636072747;22.41232336;;1.200006008;1.580010414;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.20.2.bmp;I10.20;1;;100.6;29.9;;;6.636072747;22.41232336;;1.200006008;1.580010414;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.3.1.bmp;I10.3;1;;100.4;29.8;;;9.163396156;45.86868799;;8.780014038;3.599995613;2;1;;3;;;;1;;;;;;;;;;;test
2024_08_29-I10.3.2.bmp;I10.3;0;559;100.4;29.8;736.5;0.000440363;9.163396156;45.86868799;;8.780014038;3.599995613;2;1;;3;1;;;;;;;;;;;;;1;test
2024_08_29-I10.4.1.bmp;I10.4;0;560;100.6;29.8;673.4;0.000401117;6.538877837;48.48934557;;6.560003281;1.940003395;1;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.4.2.bmp;I10.4;1;;100.6;29.8;;;6.538877837;48.48934557;;6.560003281;1.940003395;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.5.1.bmp;I10.5;0;566;100.6;29.9;738.2;0.000433599;9.606783968;72.63056258;;12.10000229;5.160001755;2;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I10.5.2.bmp;I10.5;1;;100.6;29.9;;;9.606783968;72.63056258;;12.10000229;5.160001755;2;1;1;2;1;;;;;;;;;;;;;;test
2024_08_29-I10.6.1.bmp;I10.6;0;564;100.4;29.8;812.8;0.000481676;4.949689618;33.39532041;;6.701407909;9.539999008;1;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.6.2.bmp;I10.6;1;;100.4;29.8;;;4.949689618;33.39532041;;6.701407909;9.539999008;1;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.7.1.bmp;I10.7;0;559;100.7;29.8;661.8;0.00039452;7.713452186;54.85713929;;5.100005627;5.119175911;1;1;1;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.7.2.bmp;I10.7;1;;100.7;29.8;;;7.713452186;54.85713929;;5.100005627;5.119175911;1;1;1;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.8.1.bmp;I10.8;0;562;100.7;29.8;707.6;0.000419571;3.128037942;15.12090211;;5.420009136;0.919997215;1;0;;3;;1;;;;;;;;;;;;;train
2024_08_29-I10.8.2.bmp;I10.8;1;;100.7;29.8;;;3.128037942;15.12090211;;5.420009136;0.919997215;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I10.9.1.bmp;I10.9;0;561;100.5;29.8;705.6;0.000419965;7.404321204;44.92457858;;2.379999161;0.040011406;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I10.9.2.bmp;I10.9;1;;100.5;29.8;;;7.404321204;44.92457858;;2.379999161;0.040011406;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.1.1.bmp;I11.1;0;563;100.4;29.9;727.1;0.00043021;8.552968265;50.52767264;;2.639975548;5.5600214;0;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I11.1.2.bmp;I11.1;1;;100.4;29.9;;;8.552968265;50.52767264;;2.639975548;5.5600214;0;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I11.10.1.bmp;I11.10;1;;100.5;29.8;;;8.558904931;37.57700305;;0;3.399080276;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.10.2.bmp;I11.10;0;561;100.5;29.8;688.2;0.000409609;8.558904931;37.57700305;;0;3.399080276;0;1;;1;;;;;;;;;;;;;;;train
2024_08_29-I11.11.1.bmp;I11.11;0;563;100.6;29.9;728.8;0.000430359;8.920000241;54.12757677;;4.619987011;12.60003185;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I11.11.2.bmp;I11.11;1;;100.6;29.9;;;8.920000241;54.12757677;;4.619987011;12.60003185;1;1;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I11.12.1.bmp;I11.12;0;565;97.8;27.5;756.3;0.000497707;6.530352931;47.34147137;;7.091781616;4.539998055;1;1;;3;;;1;;;;;;1;;;;;;train
2024_08_29-I11.12.2.bmp;I11.12;1;;97.8;27.5;;;6.530352931;47.34147137;;7.091781616;4.539998055;1;1;;3;;1;;;;;;;1;;;;;;train
2024_08_29-I11.13.1.bmp;I11.13;0;564;100.3;29.8;749.9;0.000444843;7.653991546;49.9555243;;4.221807003;0.040024757;1;0;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I11.13.2.bmp;I11.13;1;;100.3;29.8;;;7.653991546;49.9555243;;4.221807003;0.040024757;1;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I11.14.1.bmp;I11.14;1;;100.2;29.5;;;7.828399039;55.50456246;;4.079989433;0.039989471;1;0;;3;1;;;1;;;;;;;;;;;train
2024_08_29-I11.14.2.bmp;I11.14;0;565;100.2;29.5;850.7;0.000509376;7.828399039;55.50456246;;4.079989433;0.039989471;1;0;2;3;1;;;;;;;;;;;;;1;train
2024_08_29-I11.15.1.bmp;I11.15;0;563;100.5;29.9;771.7;0.000456145;9.959483887;76.19721956;;9.839995861;1.047159195;2;0;;2;;1;;;;;;;;;;;;;train
2024_08_29-I11.15.2.bmp;I11.15;1;;100.5;29.9;;;9.959483887;76.19721956;;9.839995861;1.047159195;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.16.1.bmp;I11.16;0;560;100.3;29.8;661.1;0.000394968;5.857978893;48.15212694;;6.080006599;0;1;0;;2;;;;;;;1;;;;;;;;test
2024_08_29-I11.16.2.bmp;I11.16;1;;100.3;29.8;;;5.857978893;48.15212694;;6.080006599;0;1;0;1;3;1;;;;;;;;;;;;1;;test
2024_08_29-I11.17.1.bmp;I11.17;0;564;100.4;29.8;668.5;0.000396162;5.45715432;46.53666162;;7.980000973;0;1;0;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I11.17.2.bmp;I11.17;1;;100.4;29.8;;;5.45715432;46.53666162;;7.980000973;0;1;0;2;3;;1;;;;;;;;1;;;;;train
2024_08_29-I11.18.1.bmp;I11.18;0;563;100.5;29.9;734.8;0.000434334;9.707337524;71.21767224;;14.33998775;0.360017776;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.18.2.bmp;I11.18;1;;100.5;29.9;;;9.707337524;71.21767224;;14.33998775;0.360017776;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.19.1.bmp;I11.19;0;563;100.4;29.8;689.2;0.000409154;6.703372403;48.413487;;4.09999609;6.100969315;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I11.19.2.bmp;I11.19;1;;100.4;29.8;;;6.703372403;48.413487;;4.09999609;6.100969315;1;1;;3;;1;;;;;;;;;;;;;train
2024_08_29-I11.2.1.bmp;I11.2;1;;100.2;29.8;;;9.73304505;71.43257515;;5.940021515;6.064138412;1;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I11.2.2.bmp;I11.2;0;562;100.2;29.8;840;0.000500563;9.73304505;71.43257515;;5.940021515;6.064138412;1;1;;2;;1;;;;;;;;;;;;;test
2024_08_29-I11.20.1.bmp;I11.20;0;570;100.3;29.7;662.1;0.000389934;6.428058658;53.19354302;;9.560005665;0;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.20.2.bmp;I11.20;1;;100.3;29.7;;;6.428058658;53.19354302;;9.560005665;0;2;0;;3;;;;;;;;;;1;;;;;train
2024_08_29-I11.3.1.bmp;I11.3;0;562;100.4;29.8;812.7;0.00048333;8.605193046;58.42263746;;4.276545525;9.040003777;1;1;;3;;1;1;;;;;;;;;;;;test
2024_08_29-I11.3.2.bmp;I11.3;1;;100.4;29.8;;;8.605193046;58.42263746;;4.276545525;9.040003777;1;1;;2;1;1;;;;;;;;;;;;;test
2024_08_29-I11.4.1.bmp;I11.4;0;565;100.5;29.3;779.6;0.000468586;6.825252856;39.69339988;;4.899980068;0.02007103;1;0;;3;;;;;;;;;;;;;1;;test
2024_08_29-I11.4.2.bmp;I11.4;1;;100.5;29.3;;;6.825252856;39.69339988;;4.899980068;0.02007103;1;0;;3;;;;;;;;;;;;;1;;test
2024_08_29-I11.5.1.bmp;I11.5;0;565;100.5;29.7;697.8;0.000413771;6.893390037;50.46710339;;4.020001888;0.040010452;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.5.2.bmp;I11.5;1;;100.5;29.7;;;6.893390037;50.46710339;;4.020001888;0.040010452;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.6.1.bmp;I11.6;1;;100.3;29.8;;;9.013242269;64.91407043;;5.740014076;0.039978981;1;0;;3;;;1;;;;;;1;;;;;;train
2024_08_29-I11.6.2.bmp;I11.6;0;565;100.3;29.8;778.8;0.000461169;9.013242269;64.91407043;;5.740014076;0.039978981;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.7.1.bmp;I11.7;0;569;100.5;29.8;721.7;0.000423508;8.037405541;42.01706758;;6.679988384;6.360034943;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.7.2.bmp;I11.7;1;;100.5;29.8;;;8.037405541;42.01706758;;6.679988384;6.360034943;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.8.1.bmp;I11.8;0;559;100.4;29.8;740.4;0.000442695;9.676588913;71.80106661;;11.95998335;0.78001976;2;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I11.8.2.bmp;I11.8;1;;100.4;29.8;;;9.676588913;71.80106661;;11.95998335;0.78001976;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.9.1.bmp;I11.9;1;;100.4;29.7;;;6.987945811;54.28661412;;6.619978428;0.500013351;1;0;1;2;1;;;;;;;;;;;;;;train
2024_08_29-I11.9.2.bmp;I11.9;0;561;100.4;29.7;678.1;0.00040536;6.987945811;54.28661412;;6.619978428;0.500013351;1;0;1;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.10.1.bmp;I12.10;0;561;100.3;29.8;839.7;0.000500777;10.89508569;71.5760444;;6.539980412;4.100006104;1;1;;2;;;;;;;1;;;;;;;;train
2024_08_29-I12.10.2.bmp;I12.10;1;;100.3;29.8;;;10.89508569;71.5760444;;6.539980412;4.100006104;1;1;;3;1;;;;;;;;1;;;;;;train
2024_08_29-I12.11.1.bmp;I12.11;1;;100.3;29.2;;;7.258064782;47.29305112;;1.420000076;2.100028038;0;1;;3;;;1;;;;;;1;;;;;;test
2024_08_29-I12.11.2.bmp;I12.11;0;558;100.3;29.2;754.2;0.000461497;7.258064782;47.29305112;;1.420000076;2.100028038;0;1;;3;1;;;;;;;;1;;;;;;test
2024_08_29-I12.12.1.bmp;I12.12;0;562;100.6;29.9;649.3;0.000384096;6.36490602;50.91037831;;7.980202675;0.020199776;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.12.2.bmp;I12.12;1;;100.6;29.9;;;6.36490602;50.91037831;;7.980202675;0.020199776;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.13.1.bmp;I12.13;0;558;100.6;29.8;673.3;0.000402495;8.278761753;46.9819048;;4.180028439;4.35999012;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.13.2.bmp;I12.13;1;;100.6;29.8;;;8.278761753;46.9819048;;4.180028439;4.35999012;1;1;;2;1;1;;;;;;;;;;;;1;train
2024_08_29-I12.14.1.bmp;I12.14;0;561;100.4;29.8;725.9;0.000432478;7.0619961;51.94719239;;3.500002861;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.14.2.bmp;I12.14;1;;100.4;29.8;;;7.0619961;51.94719239;;3.500002861;0;0;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I12.15.1.bmp;I12.15;0;564;100.4;29.9;701.7;0.000414446;8.160471242;45.8458133;;2.540002823;1.659989357;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.15.2.bmp;I12.15;1;;100.4;29.9;;;8.160471242;45.8458133;;2.540002823;1.659989357;0;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I12.16.1.bmp;I12.16;0;558;100.6;29.9;756.3;0.0004506;8.84667554;60.44714774;;9.520200253;5.562171936;2;1;;2;1;;;;;;1;;;;;;;;train
2024_08_29-I12.16.2.bmp;I12.16;1;;100.6;29.9;;;8.84667554;60.44714774;;9.520200253;5.562171936;2;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.17.1.bmp;I12.17;1;;100.5;29.9;;;5.508544123;36.49828014;;2.500011921;1.400073051;0;0;;3;;1;;;;1;;;;1;;;;;train
2024_08_29-I12.17.2.bmp;I12.17;0;563;100.5;29.9;659.4;0.000389765;5.508544123;36.49828014;;2.500011921;1.400073051;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I12.18.1.bmp;I12.18;0;562;100.1;29.7;821.5;0.000491678;9.571157779;74.75986917;;7.279994965;0.040005684;1;0;;3;;;;1;;;;;;;;;;;test
2024_08_29-I12.18.2.bmp;I12.18;1;;100.1;29.7;;;9.571157779;74.75986917;;7.279994965;0.040005684;1;0;;3;1;;;;;;;;;;;;;1;test
2024_08_29-I12.19.1.bmp;I12.19;1;;100.3;29.9;;;8.457856664;51.28538534;;6.039992809;3.830771446;1;1;2;3;1;;;;;;;;;1;;;;;test
2024_08_29-I12.19.2.bmp;I12.19;0;563;100.3;29.9;650.7;0.00038539;8.457856664;51.28538534;;6.039992809;3.830771446;1;1;2;3;1;;;;;;;;;;;;;;test
2024_08_29-I12.2.1.bmp;I12.2;1;;100.5;29.8;;;6.760184862;52.57724967;;4.960009575;0;1;0;;2;;1;;;;;;;;;;;;;test
2024_08_29-I12.2.2.bmp;I12.2;0;562;100.5;29.8;666;0.00039569;6.760184862;52.57724967;;4.960009575;0;1;0;;3;;1;;;;;;;;1;;;;;test
2024_08_29-I12.20.1.bmp;I12.20;0;568;100.3;29.8;739.7;0.000435703;7.734977603;51.41352306;;7.799993992;0.039999008;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.20.2.bmp;I12.20;1;;100.3;29.8;;;7.734977603;51.41352306;;7.799993992;0.039999008;1;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I12.3.1.bmp;I12.3;0;566;100.3;29.8;731.9;0.000432631;6.000714785;24.07129005;;0;0.040020466;0;0;;1;;;;;;;;;;;;;;;test
2024_08_29-I12.3.2.bmp;I12.3;1;;100.3;29.8;;;6.000714785;24.07129005;;0;0.040020466;0;0;;3;;1;;;;;;;;;;;;;test
2024_08_29-I12.4.1.bmp;I12.4;0;568;100.4;29.8;750.9;0.000441859;8.284612063;60.74999497;;4.819998264;0.04004097;1;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I12.4.2.bmp;I12.4;1;;100.4;29.8;;;8.284612063;60.74999497;;4.819998264;0.04004097;1;0;;3;1;;;;;;;;1;;;;;;train
2024_08_29-I12.5.1.bmp;I12.5;0;561;100.5;29.8;772.3;0.000459664;7.170596598;44.44488208;;2.259996891;0.020050049;0;0;;3;;;;;;;;;1;;;;;;train
2024_08_29-I12.5.2.bmp;I12.5;1;;100.5;29.8;;;7.170596598;44.44488208;;2.259996891;0.020050049;0;0;;2;1;;1;;;;;;;;;;;;train
2024_08_29-I12.6.1.bmp;I12.6;1;;100.5;29.8;;;7.541566379;59.73883022;;8.359984875;0;2;0;;2;;1;;;;;;;;;;;;;test
2024_08_29-I12.6.2.bmp;I12.6;0;558;100.5;29.8;664.1;0.00039739;7.541566379;59.73883022;;8.359984875;0;2;0;;3;;;;;;;;;;1;;;;;test
2024_08_29-I12.7.1.bmp;I12.7;1;;100.2;29.9;;;8.241058026;64.86763372;;7.040000916;0;1;0;;3;;;;1;;;;;;;;;;;test
2024_08_29-I12.7.2.bmp;I12.7;0;561;100.2;29.9;759.1;0.000451645;8.241058026;64.86763372;;7.040000916;0;1;0;;3;1;;;;;;;;;;;;;;test
2024_08_29-I12.8.1.bmp;I12.8;1;;100.4;29.9;;;6.863001226;50.26921084;;4.18001318;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I12.8.2.bmp;I12.8;0;565;100.4;29.9;765.2;0.000451151;6.863001226;50.26921084;;4.18001318;0;1;0;;2;1;;;;;;;1;;;;;;;train
2024_08_29-I12.9.1.bmp;I12.9;1;;100.4;29.8;;;6.848537626;50.00029837;;6.260014534;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I12.9.2.bmp;I12.9;0;565;100.4;29.8;672.4;0.000397767;6.848537626;50.00029837;;6.260014534;0;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.1.1.bmp;I13.1;0;562;100.5;29.8;671.6;0.000399018;7.727406507;61.14560874;;9.220012188;0.04101944;2;0;;2;;1;;;1;;;;;;;;;;train
2024_08_29-I13.1.2.bmp;I13.1;1;;100.5;29.8;;;7.727406507;61.14560874;;9.220012188;0.04101944;2;0;1;3;;;;;;;;;;1;;;;;train
2024_08_29-I13.10.1.bmp;I13.10;1;;100.5;29.8;;;7.481113409;45.97416364;;1.440004349;3.402757645;0;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I13.10.2.bmp;I13.10;0;564;100.5;29.8;713.8;0.000422586;7.481113409;45.97416364;;1.440004349;3.402757645;0;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I13.11.1.bmp;I13.11;0;567;100.5;29.8;739;0.00043519;8.749676439;64.07225422;;6.079998016;3.941398621;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_29-I13.11.2.bmp;I13.11;1;;100.5;29.8;;;8.749676439;64.07225422;;6.079998016;3.941398621;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.12.1.bmp;I13.12;0;566;100.2;29.7;686.3;0.000407449;3.560092012;18.25456329;;4.979997158;0.040005684;1;0;;3;;;;;;;;;;1;;;;;train
2024_08_29-I13.12.2.bmp;I13.12;1;;100.2;29.7;;;3.560092012;18.25456329;;4.979997158;0.040005684;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.13.1.bmp;I13.13;0;565;100.4;29.8;814.2;0.000481651;8.558344614;59.00300558;;4.880606174;3.888162613;1;1;;2;;;1;;;;;;;;;;;;train
2024_08_29-I13.13.2.bmp;I13.13;1;;100.4;29.8;;;8.558344614;59.00300558;;4.880606174;3.888162613;1;1;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I13.14.1.bmp;I13.14;1;;100.5;29.8;;;9.310195885;65.61162004;;4.820001602;0.060228348;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.14.2.bmp;I13.14;0;565;100.5;29.8;773.6;0.000457178;9.310195885;65.61162004;;4.820001602;0.060228348;1;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I13.15.1.bmp;I13.15;0;565;100.5;29.8;729;0.000430821;7.176339176;46.67336015;;5.440009594;3.540068626;1;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I13.15.2.bmp;I13.15;1;;100.5;29.8;;;7.176339176;46.67336015;;5.440009594;3.540068626;1;1;;2;1;;;;;;;;;;;;;;test
2024_08_29-I13.16.1.bmp;I13.16;0;566;100.4;29.9;633.1;0.000372607;6.362094033;30.46404641;;4.200005531;0.159998894;1;0;;2;1;;;;;;;1;;;;;;;train
2024_08_29-I13.16.2.bmp;I13.16;1;;100.4;29.9;;;6.362094033;30.46404641;;4.200005531;0.159998894;1;0;;1;;;;;;;;;;;;;;;train
2024_08_29-I13.17.1.bmp;I13.17;0;566;100.2;29.8;823.4;0.000487204;7.644263902;48.55876687;;4.979986191;0.020093918;1;0;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I13.17.2.bmp;I13.17;1;;100.2;29.8;;;7.644263902;48.55876687;;4.979986191;0.020093918;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.18.1.bmp;I13.18;0;566;100.3;29.8;772.2;0.000456453;8.367802475;61.60470324;;4.059999466;0.020079613;1;0;1;2;;;1;;;;;;;;;;;;test
2024_08_29-I13.18.2.bmp;I13.18;1;;100.3;29.8;;;8.367802475;61.60470324;;4.059999466;0.020079613;1;0;1;2;1;;;;;;;;;;;;;;test
2024_08_29-I13.19.1.bmp;I13.19;0;573;100.3;29.9;747.7;0.000435112;8.019359549;40.45547968;;7.337581635;0.040045738;1;0;;2;;1;;;;;;;;;;;;;train
2024_08_29-I13.19.2.bmp;I13.19;1;;100.3;29.9;;;8.019359549;40.45547968;;7.337581635;0.040045738;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.2.1.bmp;I13.2;0;564;100.3;29.8;777.8;0.000461394;6.672329141;37.22127563;;3.759985447;4.400560379;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.2.2.bmp;I13.2;1;;100.3;29.8;;;6.672329141;37.22127563;;3.759985447;4.400560379;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.20.1.bmp;I13.20;0;564;100.5;29.8;791.5;0.000468586;9.319709076;63.25266704;;3.539997101;1.800020218;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.20.2.bmp;I13.20;1;;100.5;29.8;;;9.319709076;63.25266704;;3.539997101;1.800020218;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.3.1.bmp;I13.3;1;;100.2;29.8;;;10.15047776;76.18358603;;8.939982891;13.33429337;2;1;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I13.3.2.bmp;I13.3;0;568;100.2;29.8;849.8;0.000501054;10.15047776;76.18358603;;8.939982891;13.33429337;2;1;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.4.1.bmp;I13.4;0;562;100.4;29.8;760.7;0.000452405;9.330812714;67.87722238;;8.80002594;3.499999046;2;1;2;3;1;;;;;;;;;;;;;;train
2024_08_29-I13.4.2.bmp;I13.4;1;;100.4;29.8;;;9.330812714;67.87722238;;8.80002594;3.499999046;2;1;;2;1;1;;;;;;;;;;;;;train
2024_08_29-I13.5.1.bmp;I13.5;0;565;100.4;29.6;870.5;0.000518436;7.451585504;53.48131708;;3.34001255;4.679981232;0;1;;2;1;;;;;;;1;;;;;;;train
2024_08_29-I13.5.2.bmp;I13.5;1;;100.4;29.6;;;7.451585504;53.48131708;;3.34001255;4.679981232;0;1;;3;;;1;;;;;;;;;;;;train
2024_08_29-I13.6.1.bmp;I13.6;0;565;100.1;29.6;758.2;0.000452908;7.314952142;60.03700354;;6.761800289;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.6.2.bmp;I13.6;1;;100.1;29.6;;;7.314952142;60.03700354;;6.761800289;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_29-I13.7.1.bmp;I13.7;0;564;100.2;30;662.9;0.000391003;9.096211903;64.35126329;;10.20000601;2.508569717;2;1;1;2;;1;;;;;;;;;;;;;train
